sex_ratio, sa2_name16, state_code, percentage_person_aged_15_64, persons_num, percentage_person_aged_0_14, females_num, sa2_main16, percentage_person_aged_65_plus, median_age, state_name, males_num
109.5,"Tatiara",4,62.4,6816,18.5,3254,407021157,19.2,42.1,"South Australia",3562
99.2,"Wattle Range",4,60.3,3365,17.7,1689,407021158,22.1,47.9,"South Australia",1676
96.8,"Mount Gambier - East",4,62.7,15225,19.7,7735,407021173,17.7,39.7,"South Australia",7490
91.9,"Mount Gambier - West",4,60.2,14542,19.9,7577,407021174,19.9,39.9,"South Australia",6965
101.9,"Barmera",4,60.3,6637,17.3,3288,407031159,22.3,46.8,"South Australia",3349
97.3,"Berri",4,59.4,4235,18.9,2146,407031160,21.7,39.8,"South Australia",2089
106.3,"Karoonda - Lameroo",4,57.9,3084,18.1,1495,407031161,24.0,45.5,"South Australia",1589
96.9,"Loxton",4,58.6,5479,18.0,2783,407031162,23.4,44.5,"South Australia",2696
98.6,"Murray Bridge",4,62.9,19078,17.0,9608,407031165,20.1,38.7,"South Australia",9470
113.7,"Murray Bridge Region",4,62.8,3825,17.4,1790,407031166,19.8,45.6,"South Australia",2035
94.9,"Renmark",4,58.2,4834,17.5,2480,407031167,24.4,41.7,"South Australia",2354
105.8,"Renmark Region",4,64.2,5073,16.9,2465,407031168,18.8,44.3,"South Australia",2608
105.5,"The Coorong",4,58.5,5435,18.2,2645,407031169,23.2,46.1,"South Australia",2790
114.1,"Waikerie",4,60.0,6856,15.0,3202,407031170,25.0,48.9,"South Australia",3654
99.0,"College Grove - Carey Park",5,66.3,6801,17.2,3417,501021008,16.6,39.2,"Western Australia",3384
100.0,"Collie",5,61.2,8672,19.6,4335,501021009,19.2,42.0,"Western Australia",4337
98.5,"Dardanup",5,62.9,3192,19.9,1608,501021010,17.1,44.2,"Western Australia",1584
92.9,"Dalyellup",5,66.8,9667,25.3,5011,501021251,7.9,31.9,"Western Australia",4656
null,"Davenport",5,41.7,12,0.0,0,501021011,58.3,56.4,"Western Australia",12
93.7,"Eaton - Pelican Point",5,62.2,12110,22.1,6253,501021012,15.7,36.4,"Western Australia",5857
100.2,"Harvey",5,62.6,9056,18.6,4524,501021014,18.8,43.0,"Western Australia",4532
89.6,"East Bunbury - Glen Iris",5,60.9,6952,19.3,3666,501021015,19.7,39.7,"Western Australia",3286
98.1,"Waroona",5,59.6,4212,18.0,2126,501021016,22.3,45.5,"Western Australia",2086
95.8,"Gelorup - Stratham",5,65.3,3104,19.5,1585,501021252,15.2,44.7,"Western Australia",1519
92.6,"South Bunbury - Bunbury",5,60.3,12123,17.1,6293,501021253,22.6,45.2,"Western Australia",5830
97.6,"Withers - Usher",5,63.4,5017,20.0,2539,501021254,16.6,39.3,"Western Australia",2478
94.8,"Bridgetown - Boyup Brook",5,55.1,6503,18.5,3339,501031017,26.4,50.1,"Western Australia",3164
94.5,"Donnybrook - Balingup",5,59.2,6095,18.1,3133,501031018,22.7,47.1,"Western Australia",2962
95.5,"Manjimup",5,61.5,5428,20.3,2776,501031019,18.1,40.5,"Western Australia",2652
103.4,"Pemberton",5,58.2,5098,16.2,2507,501031020,25.6,51.2,"Western Australia",2591
100.8,"Dawesville - Bouvard",5,57.1,8226,20.2,4096,502011021,22.7,43.6,"Western Australia",4130
98.6,"Falcon - Wannanup",5,59.0,9358,16.3,4712,502011022,24.7,47.3,"Western Australia",4646
90.5,"Greenfields",5,56.5,9866,17.8,5179,502011023,25.7,44.8,"Western Australia",4687
94.9,"Halls Head - Erskine",5,57.1,19677,17.1,10096,502011024,25.8,46.3,"Western Australia",9581
99.4,"Ballajura",5,69.6,18825,19.1,9443,504031056,11.3,36.8,"Western Australia",9382
94.4,"Mandurah",5,57.9,8833,13.1,4544,502011025,29.1,50.5,"Western Australia",4289
104.5,"Mandurah - East",5,57.2,6521,16.5,3188,502011026,26.4,48.1,"Western Australia",3333
95.2,"Mandurah - North",5,62.5,20387,23.5,10445,502011027,14.1,34.3,"Western Australia",9942
91.8,"Mandurah - South",5,55.6,10504,15.6,5476,502011028,28.9,50.0,"Western Australia",5028
97.1,"Pinjarra",5,59.2,10095,20.2,5122,502011029,20.6,41.6,"Western Australia",4973
94.4,"City Beach",5,60.0,6889,19.0,3544,503011030,21.0,46.2,"Western Australia",3345
116.7,"Malaga",5,61.5,13,0.0,6,504031063,38.5,50.5,"Western Australia",7
91.3,"Claremont (WA)",5,61.0,8623,15.1,4508,503011031,23.9,43.4,"Western Australia",4115
97.0,"Cottesloe",5,63.7,7987,17.3,4055,503011032,19.0,41.9,"Western Australia",3932
96.3,"Floreat",5,62.6,8842,23.8,4504,503011033,13.7,39.9,"Western Australia",4338
84.5,"Mosman Park - Peppermint Grove",5,64.7,10843,16.3,5878,503011034,19.0,41.2,"Western Australia",4965
97.0,"Nedlands - Dalkeith - Crawley",5,67.0,19410,15.6,9851,503011035,17.4,32.9,"Western Australia",9559
101.0,"Swanbourne - Mount Claremont",5,61.8,9670,19.6,4810,503011036,18.6,41.7,"Western Australia",4860
111.8,"Kings Park (WA)",5,47.2,36,0.0,17,503021037,52.8,65.0,"Western Australia",19
94.2,"Mount Hawthorn - Leederville",5,69.8,11592,20.1,5970,503021038,10.2,35.7,"Western Australia",5622
94.1,"Mount Lawley - Inglewood",5,70.6,17290,14.7,8910,503021039,14.7,37.6,"Western Australia",8380
97.3,"North Perth",5,70.0,9227,15.6,4677,503021040,14.4,38.3,"Western Australia",4550
110.1,"Perth City",5,81.9,36226,7.8,17245,503021041,10.3,33.7,"Western Australia",18981
93.2,"Subiaco - Shenton Park",5,64.9,17502,15.8,9058,503021042,19.3,40.2,"Western Australia",8444
null,"Melaleuca - Lexia",5,null,0,null,0,504031064,null,null,"Western Australia",0
95.5,"Wembley - West Leederville - Glendalough",5,68.0,18705,17.8,9569,503021043,14.2,36.1,"Western Australia",9136
97.8,"Bassendean - Eden Hill - Ashfield",5,65.6,15823,18.0,8001,504011044,16.4,39.2,"Western Australia",7822
98.9,"Stratton - Jane Brook",5,68.0,7107,22.0,3573,504031067,10.0,34.3,"Western Australia",3534
97.6,"Bayswater - Embleton - Bedford",5,67.5,24157,17.5,12226,504011045,15.0,38.4,"Western Australia",11931
107.1,"Maylands",5,74.6,13102,12.6,6327,504011046,12.8,36.2,"Western Australia",6775
99.3,"Morley",5,65.2,22427,16.4,11254,504011047,18.4,38.0,"Western Australia",11173
94.6,"Noranda",5,61.0,7965,15.9,4094,504011048,23.0,45.3,"Western Australia",3871
220.8,"Chidlow",5,77.1,4761,12.5,1484,504021049,10.4,39.3,"Western Australia",3277
99.3,"Glen Forrest - Darlington",5,60.2,7264,21.0,3644,504021050,18.8,44.8,"Western Australia",3620
98.2,"Helena Valley - Koongamia",5,63.4,5727,18.9,2889,504021051,17.7,39.1,"Western Australia",2838
0.0,"Malmalling - Reservoir",5,60.0,10,0.0,10,504021052,40.0,48.0,"Western Australia",0
99.5,"Mundaring",5,62.8,13065,19.4,6549,504021053,17.8,43.8,"Western Australia",6516
98.6,"Swan View - Greenmount - Midvale",5,63.0,12172,16.8,6129,504021054,20.2,42.7,"Western Australia",6043
75.0,"Avon Valley National Park",5,42.9,7,0.0,4,504031055,57.1,76.5,"Western Australia",3
98.9,"Beechboro",5,68.5,19808,22.0,9959,504031057,9.4,34.1,"Western Australia",9849
99.4,"Craigie - Beldon",5,67.1,10348,20.5,5190,505011070,12.4,35.3,"Western Australia",5158
99.9,"Bullsbrook",5,68.2,5662,19.3,2832,504031058,12.5,38.3,"Western Australia",2830
99.6,"Currambine - Kinross",5,70.1,14068,19.4,7048,505011071,10.5,38.0,"Western Australia",7020
97.5,"Ellenbrook",5,67.4,43594,25.8,22073,504031059,6.8,31.0,"Western Australia",21521
95.4,"Duncraig",5,58.8,15501,22.3,7931,505011072,18.9,41.8,"Western Australia",7570
98.9,"Gidgegannup",5,67.1,2790,17.5,1403,504031060,15.5,46.1,"Western Australia",1387
100.2,"Hazelmere - Guildford",5,65.8,4528,20.0,2262,504031061,14.2,37.9,"Western Australia",2266
101.2,"Lockridge - Kiara",5,68.0,12209,21.7,6067,504031062,10.2,34.2,"Western Australia",6142
103.5,"Middle Swan - Herne Hill",5,64.6,5705,17.1,2804,504031065,18.4,39.6,"Western Australia",2901
101.2,"Midland - Guildford",5,67.2,10697,16.4,5316,504031066,16.4,39.3,"Western Australia",5381
101.8,"Greenwood - Warwick",5,61.3,13783,18.8,6829,505011073,19.8,40.6,"Western Australia",6954
100.8,"The Vines",5,66.6,12465,23.1,6207,504031068,10.3,34.2,"Western Australia",6258
null,"Walyunga National Park",5,null,0,null,0,504031069,null,null,"Western Australia",0
99.7,"Heathridge - Connolly",5,67.0,10686,18.9,5352,505011074,14.1,38.2,"Western Australia",5334
99.6,"Iluka - Burns Beach",5,71.6,9586,19.4,4802,505011076,9.0,41.0,"Western Australia",4784
99.0,"Hillarys",5,63.9,11193,18.9,5624,505011075,17.1,43.4,"Western Australia",5569
99.7,"Joondalup - Edgewater",5,69.9,13815,15.7,6918,505011077,14.3,36.8,"Western Australia",6897
94.3,"Kingsley",5,59.9,13208,19.6,6798,505011078,20.5,43.6,"Western Australia",6410
95.9,"Mullaloo - Kallaroo",5,63.4,11651,19.4,5947,505011079,17.2,42.3,"Western Australia",5704
98.1,"Sorrento - Marmion",5,59.9,10362,18.8,5232,505011082,21.3,45.6,"Western Australia",5130
102.3,"Ocean Reef",5,65.3,7939,18.1,3925,505011080,16.6,43.9,"Western Australia",4014
101.8,"Padbury",5,63.0,8569,22.4,4246,505011081,14.6,37.1,"Western Australia",4323
96.9,"Woodvale",5,65.9,9476,18.5,4812,505011083,15.6,43.4,"Western Australia",4664
96.9,"Balcatta - Hamersley",5,62.5,15723,16.4,7985,505021084,21.1,39.7,"Western Australia",7738
104.1,"Balga - Mirrabooka",5,66.2,20553,21.5,10068,505021085,12.3,33.1,"Western Australia",10485
93.9,"Dianella",5,63.4,24939,15.8,12861,505021086,20.7,42.6,"Western Australia",12078
null,"Herdsman",5,null,0,null,0,505021087,null,null,"Western Australia",0
89.5,"Innaloo - Doubleview",5,69.5,17934,16.2,9466,505021088,14.3,35.8,"Western Australia",8468
94.3,"Karrinyup - Gwelup - Carine",5,60.3,21776,22.0,11206,505021089,17.7,40.3,"Western Australia",10570
99.3,"Nollamara - Westminster",5,71.2,18998,16.5,9531,505021090,12.3,34.2,"Western Australia",9467
100.0,"Osborne Park Industrial",5,100.0,18,0.0,9,505021091,0.0,31.8,"Western Australia",9
95.8,"Scarborough",5,72.1,17029,15.0,8699,505021092,12.9,36.1,"Western Australia",8330
97.8,"Stirling - Osborne Park",5,67.3,14224,16.0,7192,505021093,16.7,38.2,"Western Australia",7032
93.1,"Butler - Merriwa - Ridgewood",5,65.4,24474,22.9,12673,505031099,11.6,32.7,"Western Australia",11801
93.2,"Trigg - North Beach - Watermans Bay",5,61.4,8101,17.6,4192,505021094,21.0,43.8,"Western Australia",3909
87.6,"Tuart Hill - Joondanna",5,71.3,12328,13.5,6572,505021095,15.3,37.1,"Western Australia",5756
97.1,"Wembley Downs - Churchlands - Woodlands",5,61.5,14816,20.1,7516,505021096,18.4,41.0,"Western Australia",7300
101.6,"Girrawheen",5,64.2,8569,21.2,4251,505031102,14.7,35.1,"Western Australia",4318
92.6,"Yokine - Coolbinia - Menora",5,65.0,16399,15.2,8513,505021097,19.8,40.5,"Western Australia",7886
102.7,"Alexander Heights - Koondoola",5,66.2,12091,20.5,5966,505031098,13.3,36.4,"Western Australia",6125
97.1,"Carramar",5,68.7,19048,25.4,9664,505031100,5.9,31.1,"Western Australia",9384
97.1,"Clarkson",5,70.5,13748,21.7,6974,505031101,7.9,32.9,"Western Australia",6774
98.8,"Madeley - Darch - Landsdale",5,67.8,29146,23.6,14663,505031103,8.6,33.8,"Western Australia",14483
95.4,"Marangaroo",5,66.7,10688,19.1,5470,505031104,14.2,37.6,"Western Australia",5218
100.9,"Mindarie - Quinns Rocks - Jindalee",5,69.4,20356,19.9,10134,505031105,10.7,38.6,"Western Australia",10222
93.2,"North Coogee",5,73.1,3562,13.9,1844,507011158,13.0,41.7,"Western Australia",1718
75.0,"Neerabup National Park",5,85.7,7,0.0,4,505031106,14.3,42.5,"Western Australia",3
99.3,"Leeming",5,65.0,11011,17.3,5524,507041180,17.6,42.1,"Western Australia",5487
96.8,"Tapping - Ashby - Sinagra",5,64.8,13743,23.7,6984,505031107,11.5,35.1,"Western Australia",6759
96.0,"Alkimos - Eglinton",5,69.7,13346,26.0,6808,505031255,4.3,29.3,"Western Australia",6538
96.8,"Wanneroo",5,65.5,27378,20.8,13911,505031108,13.7,35.6,"Western Australia",13467
98.8,"Yanchep",5,63.2,11037,25.1,5552,505031258,11.7,33.5,"Western Australia",5485
124.7,"Carabooda - Pinjar",5,71.6,701,15.3,312,505031256,13.1,44.6,"Western Australia",389
101.7,"Seville Grove",5,65.5,11245,27.5,5576,506011117,7.0,30.4,"Western Australia",5669
104.8,"Belmont - Ascot - Redcliffe",5,68.9,14738,16.0,7196,506021118,15.2,36.8,"Western Australia",7542
111.4,"Two Rocks",5,62.3,3575,22.7,1691,505031257,15.0,38.4,"Western Australia",1884
95.1,"Armadale - Wungong - Brookdale",5,63.2,21478,23.4,11007,506011110,13.5,33.2,"Western Australia",10471
100.7,"East Victoria Park - Carlisle",5,73.0,17471,14.8,8703,506021119,12.2,34.8,"Western Australia",8768
40.0,"Ashendon - Lesley",5,57.1,14,21.4,10,506011111,21.4,23.0,"Western Australia",4
75.0,"Kewdale Commercial",5,85.7,7,0.0,4,506021120,14.3,42.5,"Western Australia",3
104.4,"Camillo - Champion Lakes",5,65.6,5563,19.5,2721,506011112,14.9,37.6,"Western Australia",2842
100.4,"Forrestdale - Harrisdale - Piara Waters",5,68.1,26344,27.6,13144,506011113,4.3,31.3,"Western Australia",13200
102.8,"Kelmscott",5,64.1,10619,18.5,5236,506011114,17.4,39.4,"Western Australia",5383
93.2,"Canning Vale - West",5,68.4,10191,18.7,5274,506031125,12.8,38.7,"Western Australia",4917
99.3,"Mount Nasura - Mount Richon - Bedfordale",5,63.9,8254,17.2,4142,506011115,18.8,44.1,"Western Australia",4112
null,"Canning Vale Commercial",5,null,0,null,0,506031126,null,null,"Western Australia",0
100.7,"Roleystone",5,62.6,7280,18.9,3627,506011116,18.5,43.3,"Western Australia",3653
287.5,"Perth Airport",5,77.4,31,0.0,8,506021121,22.6,51.1,"Western Australia",23
98.6,"Willetton",5,63.2,18562,21.6,9345,506031131,15.3,39.4,"Western Australia",9217
105.2,"Rivervale - Kewdale - Cloverdale",5,69.7,27315,16.7,13310,506021122,13.6,34.8,"Western Australia",14005
105.2,"Victoria Park - Lathlain - Burswood",5,75.0,15466,12.8,7538,506021123,12.2,35.3,"Western Australia",7928
105.5,"Bentley - Wilson - St James",5,72.5,20706,12.1,10076,506031124,15.4,31.5,"Western Australia",10630
103.6,"Cannington - Queens Park",5,71.3,19120,19.9,9390,506031127,8.8,31.5,"Western Australia",9730
100.2,"Parkwood - Ferndale - Lynwood",5,64.6,13996,17.2,6992,506031128,18.2,39.3,"Western Australia",7004
93.2,"Riverton - Shelley - Rossmoyne",5,61.8,13863,18.6,7174,506031129,19.6,41.7,"Western Australia",6689
100.0,"Welshpool",5,80.8,26,0.0,13,506031130,19.2,49.5,"Western Australia",13
107.7,"Beckenham - Kenwick - Langford",5,66.5,19656,20.5,9464,506041132,13.0,34.4,"Western Australia",10192
109.1,"Canning Vale - East",5,70.2,24353,21.0,11645,506041133,8.8,34.4,"Western Australia",12708
97.8,"Gosnells",5,63.3,20503,20.6,10366,506041134,16.1,36.4,"Western Australia",10137
99.1,"Byford",5,66.6,20816,27.3,10456,506061142,6.1,30.2,"Western Australia",10360
104.9,"Mundijong",5,66.9,7265,21.2,3546,506061143,11.9,37.9,"Western Australia",3719
101.5,"Huntingdale - Southern River",5,67.2,21499,24.6,10667,506041135,8.2,33.3,"Western Australia",10832
103.6,"Maddington - Orange Grove - Martin",5,63.5,14690,21.2,7215,506041136,15.3,35.8,"Western Australia",7475
119.0,"Serpentine - Jarrahdale",5,66.9,4672,17.2,2133,506061144,15.9,44.1,"Western Australia",2539
null,"Trafalgar (WA)",5,null,0,null,0,511031284,null,null,"Western Australia",0
99.8,"Thornlie",5,64.4,23380,19.2,11699,506041137,16.4,38.4,"Western Australia",11681
91.3,"Geraldton",5,60.1,10778,17.1,5635,511041285,22.8,45.1,"Western Australia",5143
102.2,"Geraldton - East",5,66.5,8071,21.9,3991,511041286,11.6,35.8,"Western Australia",4080
97.6,"Geraldton - North",5,63.5,8143,23.5,4120,511041287,13.0,36.2,"Western Australia",4023
93.3,"Geraldton - South",5,64.7,10263,22.7,5310,511041288,12.5,36.3,"Western Australia",4953
94.6,"Irwin",5,55.6,3567,16.8,1833,511041289,27.6,50.6,"Western Australia",1734
155.7,"Meekatharra",5,73.1,2861,15.4,1119,511041290,11.6,39.6,"Western Australia",1742
121.8,"Morawa",5,60.5,3768,19.3,1699,511041291,20.2,46.0,"Western Australia",2069
98.5,"Forrestfield - Wattle Grove",5,65.0,19426,22.0,9788,506051138,12.9,35.7,"Western Australia",9638
100.3,"High Wycombe",5,65.9,12394,19.5,6188,506051139,14.5,37.0,"Western Australia",6206
97.8,"Bridgewater - Gagebrook",6,61.5,7408,25.8,3745,601011001,12.7,32.8,"Tasmania",3663
97.2,"Kalamunda - Maida Vale - Gooseberry Hill",5,58.5,15203,17.4,7709,506051140,24.1,46.0,"Western Australia",7494
100.4,"Lesmurdie - Bickley - Carmel",5,61.2,11900,18.5,5939,506051141,20.3,43.5,"Western Australia",5961
102.4,"Brighton - Pontville",6,65.2,6006,21.9,2968,601011002,12.9,34.7,"Tasmania",3038
102.0,"Old Beach - Otago",6,65.4,4867,19.7,2410,601011003,14.9,39.0,"Tasmania",2457
93.1,"Bellerive - Rosny",6,59.3,6090,15.1,3154,601021004,25.6,47.1,"Tasmania",2936
106.4,"Cambridge",6,63.5,8126,19.2,3937,601021005,17.3,43.9,"Tasmania",4189
93.7,"Geilston Bay - Risdon",6,62.5,3300,16.0,1704,601021006,21.5,45.0,"Tasmania",1596
96.2,"Howrah - Tranmere",6,58.8,11145,16.7,5679,601021007,24.5,45.1,"Tasmania",5466
95.7,"Lindisfarne - Rose Bay",6,56.8,7505,15.4,3834,601021008,27.8,46.2,"Tasmania",3671
89.5,"Como",5,69.2,14615,13.4,7713,506071145,17.4,37.1,"Western Australia",6902
97.0,"Coolbellup",5,66.3,8361,17.4,4245,507011153,16.3,38.9,"Western Australia",4116
96.2,"Glenorchy",6,63.2,11641,17.8,5934,601031017,19.0,38.1,"Tasmania",5707
92.6,"Montrose - Rosetta",6,62.3,5104,16.5,2650,601031018,21.1,43.2,"Tasmania",2454
100.7,"Moonah",6,68.1,5355,16.7,2668,601031019,15.2,37.9,"Tasmania",2687
96.0,"New Norfolk",6,60.7,6885,19.2,3513,601031020,20.1,42.2,"Tasmania",3372
100.9,"Manning - Waterford",5,68.0,11986,15.8,5967,506071146,16.3,35.7,"Western Australia",6019
100.9,"South Perth - Kensington",5,68.8,17218,14.3,8569,506071147,16.9,39.6,"Western Australia",8649
98.6,"Banjup",5,67.9,19903,25.5,10022,507011148,6.6,33.1,"Western Australia",9881
0.0,"Bibra Industrial",5,100.0,7,0.0,7,507011150,0.0,50.5,"Western Australia",0
null,"Bibra Lake",5,null,0,null,0,507011151,null,null,"Western Australia",0
98.4,"Hamilton Hill",5,66.2,11088,15.4,5590,507011154,18.4,39.7,"Western Australia",5498
null,"East Arm",7,92.3,13,0.0,0,701021017,7.7,39.5,"Northern Territory",13
96.8,"Coogee",5,64.9,9523,18.0,4840,507011152,17.0,41.3,"Western Australia",4683
140.0,"Henderson",5,45.8,24,0.0,10,507011155,54.2,65.3,"Western Australia",14
99.4,"Lyons (NT)",7,69.2,6393,28.2,3206,701021021,2.5,28.7,"Northern Territory",3187
101.0,"South Lake - Cockburn Central",5,69.1,11790,16.5,5866,507011159,14.4,37.3,"Western Australia",5924
94.2,"Spearwood",5,63.9,10981,16.7,5654,507011160,19.4,41.0,"Western Australia",5327
103.1,"Moil",7,66.4,2027,21.4,998,701021024,12.2,36.5,"Northern Territory",1029
98.1,"Success - Hammond Park",5,68.6,16799,24.9,8478,507011161,6.5,32.8,"Western Australia",8321
98.5,"Yangebup",5,68.5,7598,20.3,3827,507011163,11.2,36.7,"Western Australia",3771
99.1,"Beeliar - Wattleup",5,68.3,9449,22.7,4747,507011259,9.1,34.6,"Western Australia",4702
113.6,"Jandakot",5,69.6,2644,13.4,1238,507011260,16.9,42.4,"Western Australia",1406
90.5,"East Fremantle",5,64.6,7837,18.4,4114,507021164,17.0,43.2,"Western Australia",3723
96.2,"Fremantle",5,68.6,16309,13.1,8312,507021165,18.3,41.8,"Western Australia",7997
94.2,"Fremantle - South",5,64.8,15080,16.6,7767,507021166,18.6,41.5,"Western Australia",7313
233.3,"O`Connor (WA)",5,45.0,20,0.0,6,507021167,55.0,71.0,"Western Australia",14
101.9,"Cooloongup",5,62.4,8659,18.6,4288,507051186,19.0,40.6,"Western Australia",4371
100.6,"Bertram - Wellard (West)",5,68.4,17710,27.1,8830,507031169,4.6,30.7,"Western Australia",8880
101.3,"Calista",5,63.6,7598,21.5,3774,507031170,14.9,35.7,"Western Australia",3824
104.6,"Katanning",5,60.9,4472,21.5,2186,509011230,17.6,40.4,"Western Australia",2286
103.5,"Kojonup",5,57.4,4096,22.2,2013,509011231,20.3,44.5,"Western Australia",2083
128.2,"Little Grove - Elleker",5,64.7,3871,15.1,1696,509011232,20.1,45.2,"Western Australia",2175
208.3,"Hope Valley - Postans",5,83.8,37,0.0,12,507031172,16.2,50.5,"Western Australia",25
107.7,"Merredin",5,61.6,5150,19.5,2479,509021240,19.0,40.0,"Western Australia",2671
113.6,"Moora",5,62.3,4689,21.4,2195,509021241,16.3,41.8,"Western Australia",2494
125.3,"Mukinbudin",5,63.5,3122,18.7,1386,509021242,17.7,45.4,"Western Australia",1736
306.2,"Howard Springs",7,84.2,7717,8.3,1900,701031031,7.5,38.5,"Northern Territory",5817
212.5,"Kwinana Industrial",5,36.0,25,0.0,8,507031173,64.0,65.3,"Western Australia",17
104.9,"Parmelia - Orelia",5,65.6,11225,19.1,5477,507031174,15.3,38.2,"Western Australia",5748
90.1,"Melville",5,62.3,17341,19.4,9124,507041181,18.3,40.7,"Western Australia",8217
129.6,"Casuarina - Wandi",5,73.2,8497,19.8,3700,507031261,7.0,32.1,"Western Australia",4797
115.6,"Humpty Doo",7,68.6,9096,21.4,4219,701031032,10.0,38.4,"Northern Territory",4877
null,"Koolpinyah",7,88.5,26,3.8,0,701031033,7.7,23.8,"Northern Territory",26
93.8,"Applecross - Ardross",5,61.7,11484,17.3,5926,507041175,21.0,42.4,"Western Australia",5558
100.2,"Bateman",5,65.6,3699,17.6,1848,507041176,16.8,39.8,"Western Australia",1851
90.2,"Bicton - Palmyra",5,63.5,14511,17.5,7630,507041177,19.0,41.3,"Western Australia",6881
99.1,"Winthrop",5,64.7,5970,16.2,2999,507041184,19.1,42.7,"Western Australia",2971
95.0,"Booragoon",5,61.9,15089,17.9,7739,507041178,20.3,42.4,"Western Australia",7350
92.5,"Bull Creek",5,57.1,7951,18.8,4131,507041179,24.1,43.3,"Western Australia",3820
96.5,"Murdoch - Kardinya",5,65.9,12827,12.3,6529,507041182,21.8,41.2,"Western Australia",6298
87.1,"Willagee",5,63.3,5103,21.6,2728,507041183,15.2,35.6,"Western Australia",2375
97.3,"Baldivis",5,66.5,40512,26.4,20532,507051185,7.2,30.5,"Western Australia",19980
102.9,"Palmerston - North",7,69.4,4506,26.9,2221,701041041,3.7,31.5,"Northern Territory",2285
97.7,"Port Kennedy",5,66.7,13868,23.6,7016,507051187,9.7,34.2,"Western Australia",6852
100.4,"Rockingham",5,62.0,15655,13.3,7813,507051188,24.7,46.9,"Western Australia",7842
100.3,"Charles",7,70.5,4370,21.6,2182,702011045,7.9,34.8,"Northern Territory",2188
100.0,"Rockingham Lakes",5,60.0,10,0.0,5,507051189,40.0,57.0,"Western Australia",5
95.1,"Durack - Marlow Lagoon",7,69.0,4755,25.4,2437,701041038,5.5,33.1,"Northern Territory",2318
100.1,"Safety Bay - Shoalwater",5,59.2,11792,16.9,5892,507051190,23.9,45.4,"Western Australia",5900
100.3,"Singleton - Golden Bay - Secret Harbour",5,67.3,21897,25.7,10931,507051191,7.0,32.0,"Western Australia",10966
98.8,"Gray",7,66.4,3391,24.2,1706,701041039,9.4,32.5,"Northern Territory",1685
92.7,"East Side",7,70.0,5523,20.4,2866,702011046,9.6,34.5,"Northern Territory",2657
99.7,"Waikiki",5,65.3,12622,20.8,6320,507051192,13.9,38.3,"Western Australia",6302
98.3,"Warnbro",5,65.2,10918,21.0,5507,507051193,13.9,37.2,"Western Australia",5411
88.2,"Albany",5,57.8,14286,15.6,7592,509011225,26.6,47.2,"Western Australia",6694
104.4,"Albany Region",5,62.8,3685,18.8,1803,509011226,18.4,44.7,"Western Australia",1882
96.2,"Bayonet Head - Lower King",5,60.4,5150,20.7,2625,509011227,18.9,42.1,"Western Australia",2525
98.8,"Denmark",5,55.9,6215,17.6,3127,509011228,26.5,49.7,"Western Australia",3088
116.0,"Gnowangerup",5,61.7,2879,22.2,1333,509011229,16.2,41.3,"Western Australia",1546
97.9,"McKail - Willyung",5,62.3,11060,21.5,5588,509011233,16.2,37.3,"Western Australia",5472
104.5,"Plantagenet",5,60.3,5249,17.8,2567,509011234,21.9,46.6,"Western Australia",2682
100.6,"Moulden",7,64.8,3102,27.0,1546,701041040,8.3,31.8,"Northern Territory",1556
null,"Stirling Range National Park",5,null,0,null,0,509011235,null,null,"Western Australia",0
101.3,"Toodyay",5,60.3,4458,13.6,2215,509021244,26.1,52.4,"Western Australia",2243
101.0,"Chittering",5,64.3,5898,18.6,2934,509021236,17.1,44.3,"Western Australia",2964
103.8,"Cunderdin",5,58.5,4014,19.6,1970,509021237,21.9,43.8,"Western Australia",2044
105.7,"Dowerin",5,57.2,3859,21.0,1876,509021238,21.7,46.3,"Western Australia",1983
109.9,"Gingin - Dandaragan",5,58.8,8539,15.2,4068,509021239,26.0,49.0,"Western Australia",4471
102.4,"Northam",5,62.5,11049,18.5,5458,509021243,18.9,42.5,"Western Australia",5591
100.0,"York - Beverley",5,55.0,5333,16.1,2667,509021245,28.8,52.9,"Western Australia",2666
105.5,"Brookton",5,56.1,3656,19.6,1779,509031246,24.3,48.2,"Western Australia",1877
92.0,"Narrogin",5,60.6,4517,19.2,2352,509031249,20.2,40.1,"Western Australia",2165
102.9,"Wagin",5,58.5,4893,18.9,2411,509031250,22.6,47.8,"Western Australia",2482
93.1,"Broome",5,68.2,14371,24.0,7441,510011262,7.8,34.8,"Western Australia",6930
99.4,"Derby - West Kimberley",5,66.5,8214,26.6,4119,510011263,6.9,31.0,"Western Australia",4095
99.0,"Halls Creek",5,67.4,3496,26.7,1757,510011264,5.9,28.8,"Western Australia",1739
90.4,"Kununurra",5,68.9,7287,23.9,3828,510011265,7.2,33.6,"Western Australia",3459
93.8,"Roebuck",5,65.2,2533,28.2,1307,510011266,6.6,28.0,"Western Australia",1226
289.5,"East Pilbara",5,88.3,6625,7.6,1701,510021267,4.1,38.5,"Western Australia",4924
117.5,"Newman",5,70.3,4785,26.8,2200,510021268,3.0,32.2,"Western Australia",2585
120.9,"Port Hedland",5,72.9,4472,22.2,2024,510021269,4.9,34.9,"Western Australia",2448
105.0,"South Hedland",5,68.4,10004,27.6,4879,510021270,4.0,31.5,"Western Australia",5125
243.2,"Ashburton (WA)",5,81.9,13359,14.7,3892,510031271,3.4,38.2,"Western Australia",9467
